Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_343:0000269,Fruit setting time estimation in yy/mm/dd,,Crossing block,Fruit development,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000268,Time to fruit setting,Phenological trait,Times fruit formation or set on monoeciuse or femal flowers of dioeciouse yam plants,fruit formation time,Frtset,frtform,Fruit,Fruiting ability,,,CO_343:0010047,50% fruit set time-Estimation,Estimation,Record the date fruit set in 50% of plants in a plot,,,CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000270,Fruit setting estimation 0&1,frtform,"Crossing block, characterization,",Fruit development,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000268,Time to fruit setting,Phenological trait,Times fruit formation or set on monoeciuse or femal flowers of dioeciouse yam plants,fruit formation time,Frtset,frtform,Fruit,Fruiting ability,,,CO_343:0010048,Ability to set or form fruts-Estimation,Estimation,Observe fruit setting or formation of female flowers of monoeciouse and dieciouse plants and rate the ability set for form fruits,,"IITA, working documents",CO_343:0100007,0-1 scale,Nominal,,0,1,,0= not uniform,1= uniform,,,,,,,,
,CO_343:0000271,Fruits harvested per cross counting,Matfrt,Crossing block,Fruit development,,BMS_20161,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000009,Fruits harvested number,Morphological trait,Number of harvested fruits per cross after physiological maturity,Matured fruit,FrtHvstN,Matfrt,Fruit per cross,Number,,,CO_343:0010049,Fruits harvested number - Counting,Counting,Record the number of harvested fruits per cross,,"IITA, working documents",CO_343:0100026,number of fruits,Numerical,,,,,,,,,,,,,,
,CO_343:0000273,Fruit harvest time estimation in yy/mm/dd,,Crossing block,Fruit maturity,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000272,Time to fruit harvesting,Phenological trait,Time of fruit harvesting,,DateFH,,Fruit,Harvesting ime,,,CO_343:0010050,Fruit harvesting time- Estimation,Estimation,Record the date of fruits harvest in a crossing block or from plant,,"IITA, working documents",CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000275,Fruit maturity time estimation in yy/mm/dd,,Crossing block,Fruit maturity,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000274,Time to fruit maturity,Phenological trait,Times 90% of fruits attain physiological maturity,,TIMFrtM,DFM,Fruit,Maturity time,,,CO_343:0010051,Fruit maturity time - Estimation,Estimation,Record the date 90% of the developed fruits shows sign of physiological maturity (turning brown),,IITA working document,CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000276,Times to fruit maturity computation in days,DFM,Crossing block,Fruit maturity,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000274,Time to fruit maturity,Phenological trait,Times 90% of fruits attain physiological maturity,,TIMFrtM,DFM,Fruit,Maturity time,,,CO_343:0010052,Fruit maturity time - Computation,Computation,Compute the number of days required from fruit set to fruit phyisological maturity,"FrtMat_date_ymd"" - ""Frtset_date_ymd""""",IITA working document,CO_343:0100003,days,Duration,,,,,,,,,,,,,,
,CO_343:0000277,Fruit set number estimation 1-3,FRTINT,Crossing block,Fruit development,,BMS_20193,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000099,Fruit set number,Morphological trait,Intensity or proportion of fruit set or development under open or controlled pollination.,,NFrtSet,FRTINT,Fruit set,Proportion,,,CO_343:0010053,Fruit set number - Estimation,Estimation,Assess the fruit number as fruiting intensity in categorical scale when more than 50% of the plants set fruits,,"IITA, working documents",CO_343:0100022,1-3 scale,Ordinal,,1,3,,1= oxidizes less than a minure,2= oxidizes between 1 and 2 minure after cutting,3= oxidizes more than 3 minutes,,,,,,,
,CO_343:0000278,fruit set number percentage,,Crossing block,Fruit development,,BMS_20162,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000099,Fruit set number,Morphological trait,Intensity or proportion of fruit set or development under open or controlled pollination.,,NFrtSet,FRTINT,Fruit set,Proportion,,,CO_343:0010054,Fruit set number - Computation,Computation,Compute the fruit set number as proportion of pollinated flowers developing or setting a fruit and expressed in %,"NFrts_E_frt"" divided by ""NPollF_Ct_flrplnt"" times 100""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000280,Fruit development status estimation 1-2,,Crossing block,Fruit development,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000279,Status of fruit development,Morphological trait,Fruit development status on monoecious and female flower of dioeciouse yam plant,,FrtDev,,Fruit,status,,,CO_343:0010055,Fruit development intensity-Estimation,Estimation,Score the degree of fruit development in scale,,"IITA, working documents",CO_343:0100027,1-2 scale,Ordinal,,1,2,,1= Smooth,2= Rough,,,,,,,,
,CO_343:0000281,Seeds set/fruit computation,,Crossing block,Fruit development,,BMS_20163,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000180,Seeds set per fruit,Agronomical trait,Number of seeds developed per fruit after hand flowers pollination,,SdSet,,set seed per Fruit,number,,,CO_343:0010056,Seeds set - Comp,Computation,Take count of the number of seeds set on each fruits and record the average seeds per fruit,"No. of seeds in fruit 1""+ ""No. of seeds in fruit2""+""No. of seed fruit N"" divided by ""N"", where N is the number of fruits seed count attemped""","IITA, working documents",CO_343:0100028,number of seed,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000283,True seeds harvested/cross counting,Botseed,Crossing block,Maturity,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000282,True seeds harvested,Agronomical trait,Number of true seed harvested or obained per cross or family,bontanical seed,Tsdh,Botseed,True seed,Number,,,CO_343:0010057,Quantity of true seed harvested -Counting,Counting,Record the total number of true seed or botanical seed harvested or obtained per cross or family,,"IITA, working document",CO_343:0100028,number of seed,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000285,Fruit index computation 0 to 1,,Crossing block,Maturity,,,IITA,A.Amele,14-juin-16,EN,Yam,CO_343:0000284,Fruit index,Agronomical trait,Fruit index is an estimation of pollinated flowers developing physiologically mature fruits,,,,Fruit,fruiting ratio,,,CO_343:0010058,Fruit index,Computation,Compute the ratio of pollinated florets developing mature fruits,"NfrtH_E"" divided by ""NPollF_Cou_flrplnt""""",,CO_343:0100029,number of fruit,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000287,Seed index computation 0 to 1,,Crossing block,Maturity,,,IITA,A.Amele,14-juin-16,EN,Yam,CO_343:0000286,Seed index,Agronomical trait,Seed index is an estimation of pollinated flowers producing seeds,,,,seed,seed set ratio,,,CO_343:0010059,Seed index,Computation,Compute the ratio of pollinated florets developing seeds,"Tsdh_cou_TS"" divided by (""NPollF_Cou_flrplnt"" x ""6"")""",,CO_343:0100028,number of seed,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000289,Seeds sown/family counting,,Seedling nursery,Seedling,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000288,Seeds sown,Agronomical trait,Quantity of botanical or true seeds sown per family or cross,,Sdsown,,seed sown,Number,,,CO_343:0010060,Number of true seeds sown-counting,Counting,Record the number of true seeds sown per cross or family,,,CO_343:0100028,number of seed,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000291,Seeds germination start time estimation in yy/mm/dd,DAFGR,Seedling nursery,Seedling,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000290,Seeds germination start time,Phenological trait,Time the first seed germination occurred,Date sart of seed germination,germstart,DAFGR,seed,germination starting time,,,CO_343:0010061,Time of first seed germination-Estimation,Estimation,Record date the first seed germination observed per cross or family,,,CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000293,End of seeds germination time estiamtion in yy/mm/dd,DAEGR,Seedling nursery,Seedling,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000292,Seeds germination end time,Phenological trait,Time last seed germination occurred,Date end of seed germination,germend,DAEGR,seed,germination ending time,,,CO_343:0010062,Date end of seed germination-Estimation,Estimation,Record date the last seed germination observed per cross or family,,,CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000294,Seed germination rate percentage,GR,Seedling nursery,Seedling,,BMS_20164,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000012,Seed germination rate,Agronomical trait,A proportion of sown true (botanical) seed which germinate and produce seedling,,germRate,GR,seed,germination rate,,,CO_343:0010063,Germination rate - Computation,Computation,"Compute the proportion of sown true or botanical seed which germinate and produce seedling ready for transplant , usually observed at three weeks after sowing.","sdgerm""/""sdsown"" times 100.""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000296,Seeds germinated counting,,Seedling nursery,Seedling,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000295,Seeds germinated,Agronomical trait,Quanity of sown true (botanical) seeds germinated per cross or family,,sdgerm,,seed germinated,Number,,,CO_343:0010064,Number of germinated seedling-Counting,Counting,Record the number of germinated seedlings per cross or family,,,CO_343:0100028,number of seed,Numerical,,0,1,,,,,,,,,,,
,CO_343:0000297,Seedling establishment rate percentage,sder,Seedling nursery,Seedling,,,IITA,A. Lopez-Montes,27-Oct-2012,EN,Yam,CO_343:0000015,Seedling Establishment rate,Agronomical trait,Establishment rate of seedlings,,sderat,sder,Seedling,Establishment rate,,,CO_343:0010065,Seedling establishment rate-computation,Computation,"compute the proportion of seedlings per family (cross) establish well and ready for transplanting, usually recorded at five weeks after sowing.","sdest""/""sdsown"" times 100""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000299,Seedling survival rate percentage,,Seedling nursery,Seedling,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000298,Seedling transplant survival rate,Agronomical trait,Establishment rate of seedlings four weeks after transplanting operation,,Tsurvrat,,seedling,Survival rate,,,CO_343:0010066,Seedling tranplant survival rate-computation,Computation,Compute the proportion of seedlings survived or established well after transplant operation,"[Number of transplanted seedlings survived""/ ""number of seedlings transplanted"" ]times 100""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000301,Vine cuttings planted count,,Seedling nursery,Vegetative,,,IITA,A.Amele,16-juin-16,EN,Yam,CO_343:0000300,Vine cuttings planted,Agronomical trait,Vine cuttings planted,,NVP,,Plant,number,,,CO_343:0010067,Vine cuttings planted -counting,Counting,Count the numeber vine cuttings planted,,,CO_343:0100030,Number of plant,Numerical,,,,,,,,,,,,,,
,CO_343:0000303,Vine cutting establishment rate percentage,,Seedling nursery,Vegetative,,,IITA,A.Amele,16-juin-16,EN,Yam,CO_343:0000302,Vine cutting establishment rate,Agronomical trait,Proportion of vine cuttings established well that producing shoots,,Vestrat,,plant,establishment rate,,,CO_343:0010068,Vines established-computation,Computation,Compute the proportion or ratio of vines cuttings survive and producing shoots from the total of planted vine cuttings,"[Number of survived or established plants""/""NVP_cout_number'] times 100""",,CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000305,Time to 50% foliage senescence estimation in yy/mm/dd,DATS,Evaluation trial,Maturity,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000304,Time to 50% foliage senescence,Phenological trait,Time when 50% of the plants in a plot are showing signs of foliage senescence,Times to partial senescence,TIMsen,DM,plant,50% Senescence time,,,CO_343:0010069,Time to 50% foliage senescence time - Estimation,Estimation,Record date of 50% plants in a plot are showing foliage senescence,,"IITA, working documents",CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000307,Foliage senescence time estimation in yy/mm/dd,DateHS,Evaluation trial,Maturity,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000306,Foliage senescence time,Phenological trait,Time to all plants in a plot or unit area show full or complete foliage senescence,Complete senescence time,Datfsen,DateHS,plant,Senescence time,,,CO_343:0010070,Foliage senescence time - Estimation,Estimation,Record the date when all plants in a plot shows a sign of 100% foliage senescence,,"IITA, working documents",CO_343:0100002,Date (yyyymmdd),Time,,,,,,,,,,,,,,
,CO_343:0000308,Time to 50% foliage senescence computation in days,DM,Evaluation trial,Maturity,,,IITA,A.Amele,18-May-2016,EN,Yam,CO_343:0000304,Time to 50% foliage senescence,Phenological trait,Time when 50% of the plants in a plot are showing signs of foliage senescence,Times to partial senescence,TIMsen,DM,plant,50% Senescence time,,,CO_343:0010071,Time to 50% foliage senescence time - Computation,Computation,Compute the number of days required for 50% of the plants in a plot showing foliage senescence,"Datsen_date_ymd"" - ""DATSE_date_ymd"" or ""Datsen_date_ymd"" - ""Planting_date_ymd""""","IITA, working documents",CO_343:0100003,days,Duration,,,,,,,,,,,,,,
,CO_343:0000309,Foliage senescence time computation in days,DAYHS,Evaluation trial,Maturity,,BMS_20197,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000111,Foliage senescence time,Phenological trait,Time to all plants in a plot or unit area show full or complete foliage senescence,Times to complete senescence,TIMfsen,DAYHS,Plant,Senescence time,,,CO_343:0010072,Foliage senescence time - Computation,Computation,Compute the number of days required from sprout emergence or planting to when all plants had fully senesced,"DatFsen_date_ymd"" - ""DATSE_date_ymd"" or ""DatFsen_date_ymd"" - ""Planting_date_ymd""""","IITA, working documents",CO_343:0100003,days,Duration,,,,,,,,,,,,,,
,CO_343:0000311,Maturity time estimation GGD,,Evaluation trial,Maturity,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000310,Time to maturity,Phenological trait,Length of time toward crop maturity,Growing degree days,Mat,GDD,plant,Maturity time,,,CO_343:0010073,Growing degere days to maturity-Estimation,Computation,Compute number of growing degree days required from planting (or 50% emergence) to 50% foliage senescence or maturity.,GDD = Sum[(Tmax +Tmin)/2 - Tbase]. This averaging method and take any negativ record as zero. A base temp 10 ∞C.,"IITA, working documents",CO_343:0100031,GDD∞C,Duration,,,,,,,,,,,,,,
,CO_343:0000313,Senescence class estimation 1-9,MatC,Evaluation trial,Maturity,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000312,Senescence,Physiological trait,Foliage senescence or maturity class,Maturity class,SE,MatC,Plant,Maturity class,,,CO_343:0010074,Senescence- Estimation,Estimation,Observe the status of foliage senescence (leaf or vine yellowing) of plants in plot at 6 month onward and rate the maturity status,,"IITA, working documents",CO_343:0100032,1-9 scale,Ordinal,,1,9,,1= Very Late (all the plants in a plot still show green foliage (green leaf and vine),3= Late (75% of the plants in a plot with still green foliage but few plants (upto 25% plants in a plot) showing up to 25% of leaves senescence,5= Medium (50% of the plants are still green or on the onset of senescence. Only 50% plants in a plot with 25% of the leaves showing senescence or slight yellowing,7= early (The plants have senescent foliage (75% of the plants in a plot with 50% leaves showing sign of yellowing but the vines still green),"9= very early (The plants are completely senescent, yellowing is complete and uniform (both leaves and vines 100% senescence)",,,,,
,CO_343:0000315,Presence of tuber dry rot estimation in 0&1,,Evaluation trial,Harvesting,,,IITA,A.Amele,18-May-16,EN,Yam,CO_343:0000314,Yam tuber dry rot presence,Biotic stress trait,Dry rot caused by nematodes (Scutellonema bradys and Practylenchus spp.) in tubers at harvest,,Dryrot,,Tuber,Dry rot presence,,,CO_343:0010075,Dry rot presence on harvested tubers-Estimation,Estimation,Observe the occurance or presence of dry rot caused by nematods (Scutellonema bradys and Practylenchus spp.) on harvested tubers and record the presence and absence,,"IITA, working document",CO_343:0100007,0-1 scale,Nominal,,0,1,,0= not uniform,1= uniform,,,,,,,,
,CO_343:0000317,Number of dry rot tubers count,,Evaluation trial,Harvesting,,,IITA,A.Amele,18-May-16,EN,yam,CO_343:0000316,Yam tuber dry rot incidence,Biotic stress trait,Dry rot caused by nematodes (Scutellonema bradys and Practylenchus spp.) in tubers at harvest,,Dryrot,,Tuber,Number,,,CO_343:0010076,Dry rot tuber number-counting,Counting,Take count of dry rot tubers per plot at harvest,,,CO_343:0100033,Number,Numerical,,,,,,,,,,,,,,
,CO_343:0000318,Tuber dry rot incidence computation in %,S_Bri,Evaluation trial,Harvesting,,BMS_20174,IITA,A. Lopez-Montes,18-May-16,EN,Yam,CO_343:0000042,Yam tuber dry rot incidence,Biotic stress trait,Dry rot caused by nematodes (Scutellonema bradys and Practylenchus spp.) in tubers at harvest,,Dryrot,S_Bri,Tuber,Dry rot incidence,,,CO_343:0010077,Tuber dry rot incidence - Computation,Computation,Compute the proportion dry rot tubers from the total number of harvested tubers per effective plot,"Ndryrot_cou_tbrs""/""TNTP""times 100""","Baymei, Coyne and Labuschagne, Crop protection,Volume 28, Issue 9, September 2009, Pages 715-721",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000319,Tuber dry rot severity estimation 0-4,S_Brs,Evaluation trial,Harvesting,,BMS_20175,IITA,A. Lopez-Montes,18-May-16,EN,Yam,CO_343:0000045,Yam tuber dry rot severity,Biotic stress trait,Dry rot caused by nematodes (Scutellonema bradys and Practylenchus spp.) in tubers at harvest,,Dryrot,S_Brs,Tuber,Dry rot severity,,,CO_343:0010078,Tuber dry rot severity - Estimation,Estimation,Score the severity of dry rot in harvested tubers,,"Baimey, Coyne and Labuschagne, Crop protection,Volume 28, Issue 9, September 2009, Pages 715-722",CO_343:0100034,0-4 general scale,Ordinal,,0,4,,0= No symptoms,1= 1-25% tuber skin showing symptoms,2= 26-50% tuber skin showing symptoms,3= 51-75% tuber skin showing symptoms,4= 76-100% tuber skin showing symptoms,,,,,
,CO_343:0000320,Leaf beetle damage incidence computation %,Btl_I,Evaluation trial,Vegetative,,BMS_20209,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000153,Leaf beetle damage incidence,Biotic stress trait,Incidence of leaf beetle damage.,,Lfbtinc,Btl_I,Leaf,Leaf beetle incidence,,,CO_343:0010079,Leaf beetle incidence - Computation,Computation,Compute the proportion of plants with leaf beetle damage from the total number of plants in the effective plots on leaf beetle damange record taken twice(at two and five months after planting date),,"IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000321,Leaf beetle damage severity estimation in 1-5,Btl_S,Evaluation trial,Vegetative,,BMS_20210,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000156,Leaf beetle damage severity,Biotic stress trait,Severity of leaf beetle damage.,,Lfbtsev,Btl_S,Leaf,Leaf beetle severity,,,CO_343:0010080,Leaf beetle severity - Estimation,Estimation,Assess the leaf beetle infestation at two and five months after planting and record its severity,,"IITA, working documents",CO_343:0100008,1-5 scale,Nominal,,1,5,,1= Yellowish,2= Pale green,3= Dark green,4= Purplish green,5= Purple,,,,,
,CO_343:0000322,Mealybug incidence computation %,M_Bi,Evaluation trial,Harvesting,,BMS_20211,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000159,Mealybug tuber infestation incidence,Biotic stress trait,Incidence of mealybug tuber infestation.,,MbugInc,M_Bi,Tuber,Mealybug tuber infestation incidence,,,CO_343:0010081,Mealybug tuber incidence - Computation,Computation,Compute the proportion tubers infested with mealybugs from the total number of harvested tubers per effective plot at time of harvesting.,,"IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000323,Mealybug severity estimation in 1-5,M_Bs,Evaluation trial,Harvesting,,BMS_20212,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000162,Mealybug tuber infestation severity,Biotic stress trait,Severity of mealybug tuber infestation.,,MbugSev,M_Bs,Tuber,Mealybug tuber infestation severity,,,CO_343:0010082,Mealybug tuber severity - Estimation,Estimation,Mealybug tuber severity estimation on infested tubers at time harvesting,,"IITA, working documents",CO_343:0100008,1-5 scale,Nominal,,1,5,,1= Yellowish,2= Pale green,3= Dark green,4= Purplish green,5= Purple,,,,,
,CO_343:0000324,Root knot nematode incidence computation %,R_Kni,"Evaluation trial, characterization trial",Harvesting,,BMS_20176,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000048,Root knot nematode incidence,Biotic stress trait,Root knot incidence caused by Meloidogyne spp.,,RKNInc,R_Kni,Tuber,Root knot nematode damage incidence,,,CO_343:0010083,Root knot nematode incidence - Computation,Computation,Compute the proportion tubers showing root knot nematode symptoms from the total number of harvested tubers in effective plot,"[Number of harvested tubers with root knot nematode sysmptoms or damage in a plot""/""TNTP_cou_tbrp""] times 100""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000325,Root knot nematode severity estimation in 1-5,R_kns,"Evaluation trial, characterization trial",Harvesting,,BMS_20177,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000051,Root knot nematode severity,Biotic stress trait,Root knot severity caused by Meloidogyne spp.,,RKNSev,R_kns,Tuber,Root knot nematode severity,,TO:0000384,CO_343:0010084,Root knot nematode severity - Estimation,Estimation,Root knot nematode severity estimation in a range from no symptoms to highly severe galling scored in secondary roots of the plant and tubers adventitious roots.,,"IITA, working documents",CO_343:0100008,1-5 scale,Nominal,,1,5,,1= Yellowish,2= Pale green,3= Dark green,4= Purplish green,5= Purple,,,,,
,CO_343:0000326,Tuber beetle incidence computation %,Tbeti,"Evaluation trial, characterization trial",Harvesting,,BMS_20213,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000165,Tuber beetle incidence,Biotic stress trait,Incidence of tuber beetle damage.,,Tubtlinc,Tbeti,Tuber,Tuber beetle incidence,,,CO_343:0010085,Tuber beetle incidence - Computation,Computation,Compute the proportion tubers with tuber's beetle damage from the total number of harvested tubers in the effective plot at harvesting time.,"[Number of tubers with beetle damange in plot""/""TNTP_cou_tbrsplot""]times 100""","IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000327,Tuber beetle severity estimation in 1-5,Tbets,"Evaluation trial, characterization trial",Harvesting,,BMS_20214,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000168,Tuber beetle severity,Biotic stress trait,Severity of tuber beetle damage.,,Tubtlsev,Tbets,Tuber,Tuber beetle severity,,,CO_343:0010086,Tuber beetle severity - Estimation,Estimation,Tuber beetle severity or intensity estimated usually as number of nymph present in tubers at harvesting time.,,"IITA, working documents",CO_343:0100008,1-5 scale,Nominal,,1,5,,1= Yellowish,2= Pale green,3= Dark green,4= Purplish green,5= Purple,,,,,
,CO_343:0000328,Virus incidence computation %,VRSI,"Evaluation trial, characterization trial",Vegetative,,BMS_20187,IITA,A. Lopez-Montes,18-May-16,EN,Yam,CO_343:0000081,Virus incidence,Biotic stress trait,"Reaction of the total plants per plot to the virus infection, producing yellow mottle, mosaic and leaves deformation",,VirusInc,VRSI,Plant,Virus incidence,,,CO_343:0010087,Viruses infection incidence - Computation,Computation,Compute the proportion of virus symptomatic individuals or their parts or commonly the portion of plant units in a plot. Take virus incidence recording thrice: First inspection at 8 to 10 weeks after planting and second inspection after 4 to 6 weeks after first inspection for virus symptoms and the third and final inspection 4 to 6 weeks after the second inspection .,Number of virus infected or symptomatic plants in a plot divided by total number of plants in a plot times 100.,"IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000329,virus severity estimation in 1-5,VRSS,"Evaluation trial, characterization trial",Vegetative,,BMS_20188,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000084,Virus severity,Biotic stress trait,"Grade of reaction of the plant to the viruses infection, varying from mottle, mosaics until total leaves deformation",,VirusSev,VRSS,Plant,Virus severity,,,CO_343:0010088,Viruses infection severity - Estimation,Estimation,"Observe relative or absolute area of plant tissue affected by virus disease and record the severity as a proportion or percentage of plant surface affected using visual five ordinal scale . Predominant severity per plot must be registered at least thrice : 8 to 10 weeks after planting, 4 to 6 weeks after first scoring and the last scoring at 4 to 6 weeks after the second scoring",Estimate mean virus severity by summing severity scores >1 in a plot divided by total number of symptomatic plant,"IITA, working documents",CO_343:0100008,1-5 scale,Nominal,,1,5,,1= Yellowish,2= Pale green,3= Dark green,4= Purplish green,5= Purple,,,,,
,CO_343:0000330,yam anthracnose disease incidence computation %,AnthracInc,"Evaluation trial, characterization trial",Vegetative,,BMS_20185,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000075,Yam anthracnose disease incidence,Biotic stress trait,Anthracnose incidence caused by the pathogen Colletotricum gloeosporioides. % of anthracnose ?blight? or ''leaf spot''affected plants in a plot,,YADI,AnthracInc,Plant,Anthracnose incidence,,,CO_343:0010089,Anthracnose incidence - Estimation,Computation,"Compute the proportion of anthracnose damaged individuals or their parts , commonly the portion of plant units in a plot. Count anthracnose disease ?blight? or '' leaf spot'' affected plants in plot twice (First inspection at 10 to 12 weeks post planting and second inspection after 2 to 4 weeks before harvesting ) and compute the proportion of damanged",Number of infected plants in a plot divided by total number of plants in a plot times 100. OR Sum of the proportion of leaf area damage of N plants in plot divided by N,"IITA, working documents",CO_343:0100006,%,Numerical,,0,100,,,,,,,,,,,
,CO_343:0000331,yam anthracnose disease severity estimation in 1-5,AnthracSev,"Evaluation trial, characterization trial",Vegetative,,BMS_20167,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000021,Yam anthracnose disease severity,Biotic stress trait,Anthracnose severity caused by the pathogen Colletotricum gloeosporioides. The reaction of plants in a plot to anthracnose infestation (blight or leaf spot) under screenhouse or in the field under natural infestation or artificial inoculation,,YADS,AnthracSev,Plant,Anthracnose severity,,,CO_343:0010090,Anthracnose severity - Estimation,Estimation,"Observe relative or absolute area of plant tissue affected by yam anthracnose disease and record the severity as a proportion or percentage of plant surface affected.It is visual score in scale under screenhouse, artificial inoculation or under field natural infestation. For artificial inoculation use a suspension of three most virulent strains of Colletothrichum gloeosporioides and inoculate the plants raised from vine cutting in vertical sack or other means by spraying. For natural infestation, scores can be taken 10 to 12 weeks after planting and second scoring about 4-6 weeks before harvesting . Artificial inoculation should be scored at 3 days after inoculation(DAI) , and repeated at 7DAI, 11DAI and 15DAI",Estimate mean anthrancose severity by summing severity scores >1 in a plot divided by total number of symptomatic plant,"IITA, working documents",CO_343:0100035,1-5 general scale,Ordinal,,1,5,,1= No visible symptoms of anthracnose disease or infection spot on the leaf surface,"2= Few anthracnose spots or sysmptoms on 1 t0 ~25% of the plant. One or two spots of less than 1 cm diameter width, and dry tissue on the leaf surface","3= Anthracnose symptoms covering ~26 t0 ~50% of the plant. One or two spots of more than 1 cm diameter width, and dry tissue on the leaf surface. Small dark and no dried spots with more than 1 cm width, are present",4= Symptom on >51% of the plant. Coalesced spots with dry tissue and covering a signifcant proprotion of the leaf surface. Areas with less than 1 cm width are coalescing to bigger spots also. Yellowing of green tissue is intense around the spots areas.,5=Severe necrosis and death of the plant. Coalesced spots with dry tissue more than 1.5 cm of diameter and covering a great proprotion of the leaf surface. Yellowing of the gree tissue is generalised in the leaf blade.,,,,,
,CO_343:0000332,Bulbils per plot count,Aetbrp,"Evaluation trial, characterization trial",Maturity,,BMS_20198,IITA,A. Lopez-Montes,18-May-2016,EN,Yam,CO_343:0000117,Number of bulbil,Agronomical trait,Number of bulbils or aerial tubers produced,Number of aerial tuber,Bulbp,Aetbrp,Aerial tuber,Number,,,CO_343:0010091,Number of bulbil - Counting,Counting,Count the number of aerial tubers or vine bulbils produced per net plot.,,"IITA, working documents",CO_343:0100036,number of bulbils,Numerical,,,,,,,,,,,,,,
